filename	onset	offset	event_label
aAuBchhX_sQ_10000	0.53	0.792	Gunshot, gunfire
aAuBchhX_sQ_10000	0.915	1.163	Gunshot, gunfire
aAuBchhX_sQ_10000	1.37	1.59	Gunshot, gunfire
aAuBchhX_sQ_10000	1.769	1.996	Gunshot, gunfire
aAuBchhX_sQ_10000	2.161	2.402	Gunshot, gunfire
aAuBchhX_sQ_10000	2.547	2.774	Gunshot, gunfire
aAuBchhX_sQ_10000	2.966	3.187	Gunshot, gunfire
aAuBchhX_sQ_10000	3.345	3.551	Gunshot, gunfire
aAuBchhX_sQ_10000	3.799	3.992	Gunshot, gunfire
aAuBchhX_sQ_10000	4.24	4.453	Gunshot, gunfire
aAuBchhX_sQ_10000	4.632	4.859	Gunshot, gunfire
aAuBchhX_sQ_10000	5.004	5.258	Gunshot, gunfire
aAuBchhX_sQ_10000	5.43	5.644	Gunshot, gunfire
aAuBchhX_sQ_10000	5.857	6.077	Gunshot, gunfire
aAuBchhX_sQ_10000	6.291	6.49	Gunshot, gunfire
aAuBchhX_sQ_10000	6.717	6.944	Gunshot, gunfire
aAuBchhX_sQ_10000	7.165	7.364	Gunshot, gunfire
aCNk-6UiGLI_100000	8.454	9.319	Gunshot, gunfire
aCgioMwHdLI_220000	0.0	10.0	Vehicle
aDI74K42qao_10000	3.091	3.627	Gunshot, gunfire
aG9734Yaxp4_440000	8.307	10.0	Vehicle
aHXqSZl6PTw_60000	0.0	1.057	Gunshot, gunfire
aHXqSZl6PTw_60000	2.313	4.077	Gunshot, gunfire
aHXqSZl6PTw_60000	4.921	7.014	Gunshot, gunfire
aHXqSZl6PTw_60000	7.543	10.0	Gunshot, gunfire
aIZS5PnPHXg_140000	9.285	10.0	Gunshot, gunfire
aIlEdFaQpSc_50000	5.601	6.531	Gunshot, gunfire
aIxlNNbgSuo_580000	8.406	10.0	Gunshot, gunfire
aJ0IuUifOrY_400000	1.46	4.741	Gunshot, gunfire
aMt2O4PTY-U_10000	2.379	10.0	Vehicle
aO5hU0w6cqI_100000	1.352	1.608	Gunshot, gunfire
aRi3hCQ_fd0_30000	4.018	4.473	Gunshot, gunfire
aRi3hCQ_fd0_30000	6.439	6.854	Gunshot, gunfire
aS-VVD2Jetw_0	4.657	5.025	Gunshot, gunfire
aTAvOOE7dr4_60000	3.26	10.0	Vehicle
aWqKEpXGfw0_390000	0.0	10.0	Vehicle
aXSWtpwQVuo_120000	8.591	8.606	Gunshot, gunfire
aZ0_py3k6AM_130000	0.0	10.0	Vehicle
aZGnZwsMgSw_0	2.655	4.053	Gunshot, gunfire
a_4rMpV_8Hg_30000	3.276	3.913	Gunshot, gunfire
aagve9y1NJY_380000	7.276	9.732	Gunshot, gunfire
adb8gCSmNac_200000	0.837	1.067	Gunshot, gunfire
adb8gCSmNac_200000	1.158	3.016	Gunshot, gunfire
adb8gCSmNac_200000	6.239	6.628	Gunshot, gunfire
adb8gCSmNac_200000	7.374	7.81	Gunshot, gunfire
adb8gCSmNac_200000	7.913	8.291	Gunshot, gunfire
adb8gCSmNac_200000	8.383	10.0	Gunshot, gunfire
afBF4p9m4oM_30000	1.99	2.361	Gunshot, gunfire
agl-pJocQeQ_30000	0.0	0.866	Gunshot, gunfire
aoCM8m-vYR8_10000	0.0	10.0	Vehicle
aoyabvLVO-4_60000	4.309	4.918	Gunshot, gunfire
apahJm2-aEI_30000	0.0	10.0	Vehicle
asJiDeEgork_30000	6.735	10.0	Vehicle
b-ZOkNpuuNE_250000	0.0	0.832	Gunshot, gunfire
b-ZOkNpuuNE_250000	6.479	7.298	Gunshot, gunfire
b-ZOkNpuuNE_250000	7.763	8.86	Gunshot, gunfire
b0sK7-4NB2w_30000	8.746	10.0	Gunshot, gunfire
b1Ov6_QsBAE_20000	4.74	4.989	Gunshot, gunfire
b1Ov6_QsBAE_20000	6.054	6.381	Gunshot, gunfire
b2R3oG3m29M_8000	0.0	0.579	Gunshot, gunfire
b2R3oG3m29M_8000	0.962	1.982	Gunshot, gunfire
b2R3oG3m29M_8000	2.396	3.384	Gunshot, gunfire
b2R3oG3m29M_8000	3.703	4.723	Gunshot, gunfire
b2R3oG3m29M_8000	5.169	6.245	Gunshot, gunfire
b2R3oG3m29M_8000	6.572	7.64	Gunshot, gunfire
b2R3oG3m29M_8000	7.974	9.018	Gunshot, gunfire
b40aGNcCgb0_30000	3.481	4.703	Gunshot, gunfire
b8FUdkQ6Y1Y_40000	4.409	5.315	Gunshot, gunfire
b9GPDJctkXs_30000	0.0	10.0	Vehicle
bB7X0G4F5lI_100000	0.0	0.271	Gunshot, gunfire
bB7X0G4F5lI_100000	0.978	1.701	Gunshot, gunfire
bB7X0G4F5lI_100000	2.197	2.852	Gunshot, gunfire
bB7X0G4F5lI_100000	4.108	4.733	Gunshot, gunfire
bB7X0G4F5lI_100000	5.056	5.764	Gunshot, gunfire
bB7X0G4F5lI_100000	5.989	6.652	Gunshot, gunfire
bB7X0G4F5lI_100000	7.193	7.818	Gunshot, gunfire
bB7X0G4F5lI_100000	8.141	8.698	Gunshot, gunfire
bB7X0G4F5lI_100000	9.338	10.0	Gunshot, gunfire
bIsmn5HiNF4_0	0.883	9.302	Vehicle
bJ0TiBup74k_23000	2.398	4.47	Gunshot, gunfire
bKnKulXDecM_30000	2.345	2.889	Gunshot, gunfire
bL-NCPKzEo8_30000	0.0	10.0	Vehicle
bLVlLQhNvBg_260000	6.411	6.892	Gunshot, gunfire
bLVlLQhNvBg_260000	7.141	7.652	Gunshot, gunfire
bLZRG3RN24c_280000	0.0	10.0	Vehicle
bPu0itZTNVg_200000	7.15	10.0	Vehicle
bVM74KVqFQQ_150000	4.425	5.118	Gunshot, gunfire
bVM74KVqFQQ_150000	7.543	8.465	Gunshot, gunfire
bW-xjy5-a1s_30000	3.454	4.174	Gunshot, gunfire
bWqXKTh06pE_380000	0.015	10.0	Vehicle
bh0304cIxic_30000	1.272	1.738	Gunshot, gunfire
bh0304cIxic_30000	5.711	6.336	Gunshot, gunfire
bh0304cIxic_30000	7.908	8.691	Gunshot, gunfire
biUJO4EOz7M_420000	4.319	6.387	Gunshot, gunfire
bjvti1Og8cA_490000	0.0	8.513	Vehicle
bjvti1Og8cA_490000	8.8	10.0	Vehicle
bmXTNk6govo_90000	4.605	5.538	Gunshot, gunfire
bmXTNk6govo_90000	6.396	7.065	Gunshot, gunfire
bmXTNk6govo_90000	7.382	7.976	Gunshot, gunfire
bmXTNk6govo_90000	8.33	9.27	Gunshot, gunfire
bmXTNk6govo_90000	9.631	10.0	Gunshot, gunfire
bnqsQhk2yX0_40000	0.892	1.395	Gunshot, gunfire
bv3WKYAubDw_50000	0.0	0.402	Gunshot, gunfire
bv3WKYAubDw_50000	1.385	1.9	Gunshot, gunfire
bv3WKYAubDw_50000	3.021	3.426	Gunshot, gunfire
bv3WKYAubDw_50000	3.722	4.856	Gunshot, gunfire
bv3WKYAubDw_50000	5.467	6.588	Gunshot, gunfire
c3_c01zHYy0_0	6.299	10.0	Gunshot, gunfire
c4YlzDUgD_E_19000	0.0	9.226	Vehicle
c58D2jK7HYE_190000	8.879	9.246	Gunshot, gunfire
c5U5rt-TuZA_360000	3.288	4.259	Gunshot, gunfire
c5U5rt-TuZA_360000	4.778	5.583	Gunshot, gunfire
c5U5rt-TuZA_360000	5.847	6.471	Gunshot, gunfire
c5U5rt-TuZA_360000	6.667	7.615	Gunshot, gunfire
c5U5rt-TuZA_360000	8.405	9.195	Gunshot, gunfire
c5U5rt-TuZA_360000	9.857	10.0	Gunshot, gunfire
c5yt_I7eCgc_30000	1.841	2.345	Gunshot, gunfire
c5yt_I7eCgc_30000	2.889	3.271	Gunshot, gunfire
c5yt_I7eCgc_30000	3.758	4.059	Gunshot, gunfire
c5yt_I7eCgc_30000	4.457	4.88	Gunshot, gunfire
c5yt_I7eCgc_30000	5.237	5.594	Gunshot, gunfire
c5yt_I7eCgc_30000	5.936	6.277	Gunshot, gunfire
c5yt_I7eCgc_30000	8.356	10.0	Gunshot, gunfire
c6KucuYx2jY_30000	0.0	2.133	Gunshot, gunfire
c99ibs7tKlM_9000	0.0	2.963	Gunshot, gunfire
cCPXfMj_yLA_50000	0.0	10.0	Vehicle
cDbryriUafY_30000	8.315	8.894	Gunshot, gunfire
cFoWS1HzvKM_130000	0.322	0.558	Gunshot, gunfire
cFoWS1HzvKM_130000	0.842	1.646	Gunshot, gunfire
cFoWS1HzvKM_130000	1.793	1.939	Gunshot, gunfire
cFoWS1HzvKM_130000	2.654	3.417	Gunshot, gunfire
cFoWS1HzvKM_130000	3.734	4.766	Gunshot, gunfire
cFoWS1HzvKM_130000	8.957	10.0	Gunshot, gunfire
cFvVMBssVEY_0	0.072	6.06	Vehicle
cHIhBs-Juak_30000	0.363	1.152	Gunshot, gunfire
cHIhBs-Juak_30000	4.443	4.616	Gunshot, gunfire
cHIhBs-Juak_30000	5.073	5.28	Gunshot, gunfire
cHIhBs-Juak_30000	5.46	5.591	Gunshot, gunfire
cHIhBs-Juak_30000	5.778	6.041	Gunshot, gunfire
cHIhBs-Juak_30000	6.338	6.539	Gunshot, gunfire
cHd9v-qJh6U_150000	9.181	9.937	Gunshot, gunfire
cJ6oUbN4RYc_70000	3.302	3.537	Gunshot, gunfire
cMny2DpwaUM_23000	4.569	5.175	Gunshot, gunfire
cO6m8SYm-TM_70000	0.0	10.0	Vehicle
cO6m8SYm-TM_70000	1.031	1.482	Gunshot, gunfire
cO6m8SYm-TM_70000	2.438	2.874	Gunshot, gunfire
cO6m8SYm-TM_70000	3.943	4.582	Gunshot, gunfire
cO6m8SYm-TM_70000	4.793	5.689	Gunshot, gunfire
cO6m8SYm-TM_70000	6.163	6.614	Gunshot, gunfire
cO6m8SYm-TM_70000	8.247	8.721	Gunshot, gunfire
cO6m8SYm-TM_70000	9.789	10.0	Gunshot, gunfire
cOr3xGk-qNQ_260000	1.324	2.184	Gunshot, gunfire
cOr3xGk-qNQ_260000	4.841	5.623	Gunshot, gunfire
cOr3xGk-qNQ_260000	6.609	7.314	Gunshot, gunfire
cOr3xGk-qNQ_260000	8.937	9.681	Gunshot, gunfire
cPmP2cuzuTg_24000	3.87	4.769	Gunshot, gunfire
cU9AJygC17I_90000	4.457	5.241	Gunshot, gunfire
cU9AJygC17I_90000	5.516	7.591	Gunshot, gunfire
cU9AJygC17I_90000	8.299	8.766	Gunshot, gunfire
cYcW-P_v3gw_30000	8.417	10.0	Gunshot, gunfire
cYkblZF_XcU_330000	2.023	4.651	Gunshot, gunfire
cZ3ymA6PSlY_30000	0.361	1.571	Gunshot, gunfire
cZ3ymA6PSlY_30000	2.333	3.701	Gunshot, gunfire
cZ_vzBPR-1A_30000	0.0	7.691	Vehicle
cbbXtPiRZYk_380000	0.026	0.307	Gunshot, gunfire
cbbXtPiRZYk_380000	1.908	2.087	Gunshot, gunfire
cbbXtPiRZYk_380000	4.2	4.481	Gunshot, gunfire
cbbXtPiRZYk_380000	8.848	9.065	Gunshot, gunfire
cdw9fHFJITc_80000	6.022	10.0	Vehicle
cec5b9fU4xs_30000	2.127	2.417	Gunshot, gunfire
cjF2jehuNDg_14000	3.628	4.145	Gunshot, gunfire
cjF2jehuNDg_14000	4.915	5.484	Gunshot, gunfire
cmeM8-faXg8_150000	8.649	10.0	Gunshot, gunfire
cmtsTTCrJeU_30000	3.084	4.278	Gunshot, gunfire
cq7lhg6Wah4_80000	2.165	2.378	Gunshot, gunfire
cq7lhg6Wah4_80000	8.402	8.591	Gunshot, gunfire
cq7lhg6Wah4_80000	8.701	9.236	Gunshot, gunfire
cscMXSv9hOo_460000	1.289	1.775	Gunshot, gunfire
cscMXSv9hOo_460000	2.703	3.211	Gunshot, gunfire
cscMXSv9hOo_460000	4.006	4.514	Gunshot, gunfire
cscMXSv9hOo_460000	5.251	5.796	Gunshot, gunfire
cscMXSv9hOo_460000	6.414	6.907	Gunshot, gunfire
cscMXSv9hOo_460000	7.74	8.314	Gunshot, gunfire
csnE9SDZTgw_300000	4.073	10.0	Vehicle
ct7L_R3QzIM_90000	1.889	5.275	Gunshot, gunfire
ct7L_R3QzIM_90000	7.254	7.833	Gunshot, gunfire
ct7L_R3QzIM_90000	8.202	8.743	Gunshot, gunfire
ct7L_R3QzIM_90000	8.992	9.511	Gunshot, gunfire
ct7L_R3QzIM_90000	9.872	10.0	Gunshot, gunfire
ctd6vECb_68_0	3.99	4.566	Gunshot, gunfire
ctd6vECb_68_0	6.18	6.741	Gunshot, gunfire
cv6z7fr9MWc_70000	0.07	0.753	Gunshot, gunfire
cv6z7fr9MWc_70000	0.915	1.435	Gunshot, gunfire
cv6z7fr9MWc_70000	5.042	10.0	Gunshot, gunfire
cvhjTNqaKDY_280000	2.954	7.406	Gunshot, gunfire
cwQbaOwFk8k_240000	0.0	0.181	Gunshot, gunfire
cwQbaOwFk8k_240000	0.291	1.37	Gunshot, gunfire
czywvecKlVQ_230000	8.819	10.0	Vehicle
d0PvgHDARe4_190000	0.008	1.068	Gunshot, gunfire
d1WQTeT1-B8_490000	6.14	6.727	Gunshot, gunfire
d1WQTeT1-B8_490000	6.96	8.157	Gunshot, gunfire
d1WQTeT1-B8_490000	9.075	9.496	Gunshot, gunfire
dBEnG_sMVMQ_30000	2.739	3.424	Gunshot, gunfire
dBEnG_sMVMQ_30000	5.184	6.245	Gunshot, gunfire
dBEnG_sMVMQ_30000	6.584	8.736	Gunshot, gunfire
dCyVZb-lqY0_20000	3.087	3.811	Gunshot, gunfire
dCyVZb-lqY0_20000	4.961	5.709	Gunshot, gunfire
dFnqNFyf4TM_20000	0.008	10.0	Vehicle
dHtTx6VpOyg_30000	0.0	10.0	Vehicle
dIeQnwaQQSk_30000	0.891	1.379	Gunshot, gunfire
dIeQnwaQQSk_30000	1.627	2.788	Gunshot, gunfire
dIeQnwaQQSk_30000	2.984	3.434	Gunshot, gunfire
dK0Ds1hSH9Y_190000	4.718	5.342	Gunshot, gunfire
dMuJikDDhBM_130000	6.126	6.737	Gunshot, gunfire
dMuJikDDhBM_130000	8.916	9.505	Gunshot, gunfire
dON_fOusp0A_3000	1.709	2.193	Gunshot, gunfire
dON_fOusp0A_3000	5.612	6.157	Gunshot, gunfire
dPVEruKNS4Y_290000	2.179	3.234	Gunshot, gunfire
dR4ya5_yGZg_120000	0.0	10.0	Vehicle
dRb_JQEVf60_0	0.16	1.362	Gunshot, gunfire
dRb_JQEVf60_0	2.02	2.857	Gunshot, gunfire
dRb_JQEVf60_0	7.235	8.405	Gunshot, gunfire
dRb_JQEVf60_0	9.152	9.819	Gunshot, gunfire
dVScT9UeS3Q_60000	6.756	10.0	Gunshot, gunfire
dXJ7_HBnNI8_30000	9.002	9.495	Gunshot, gunfire
dXcaeiFexpA_560000	5.274	5.821	Gunshot, gunfire
dZNdlLm-Jcc_140000	1.589	2.597	Gunshot, gunfire
dZNdlLm-Jcc_140000	3.239	3.994	Gunshot, gunfire
dZNdlLm-Jcc_140000	4.213	4.514	Gunshot, gunfire
dZNdlLm-Jcc_140000	6.886	7.609	Gunshot, gunfire
dZNdlLm-Jcc_140000	7.958	8.966	Gunshot, gunfire
dZNdlLm-Jcc_140000	9.38	9.851	Gunshot, gunfire
ddiF3_QWGgI_160000	0.0	10.0	Vehicle
df7GVOG10LM_120000	0.0	2.379	Vehicle
dfEEJZwE7q8_30000	0.0	0.438	Gunshot, gunfire
dfEEJZwE7q8_30000	0.604	1.237	Gunshot, gunfire
dfEEJZwE7q8_30000	2.456	3.071	Gunshot, gunfire
djT7-vdjnmQ_20000	6.471	7.75	Gunshot, gunfire
duYb-MON4Lc_70000	1.991	2.398	Gunshot, gunfire
duYb-MON4Lc_70000	3.155	3.621	Gunshot, gunfire
duYb-MON4Lc_70000	4.482	5.029	Gunshot, gunfire
duYb-MON4Lc_70000	9.08	9.558	Gunshot, gunfire
dusBH8nxtDw_50000	0.0	10.0	Vehicle
dv8PHbsp4e4_90000	0.0	10.0	Vehicle
dw5BG6sCQnA_410000	0.0	0.512	Gunshot, gunfire
dw5BG6sCQnA_410000	3.9	4.622	Gunshot, gunfire
dw5BG6sCQnA_410000	4.808	5.6	Gunshot, gunfire
dw5BG6sCQnA_410000	9.337	10.0	Gunshot, gunfire
dyl9-l8-NM0_320000	7.969	8.52	Gunshot, gunfire
e1xFNcihXyA_70000	5.795	6.142	Gunshot, gunfire
e2G4cOu-LyQ_30000	0.0	10.0	Vehicle
e47b41fcoes_40000	0.074	1.252	Gunshot, gunfire
e47b41fcoes_40000	1.672	2.666	Gunshot, gunfire
e76fqQlZbwI_30000	0.0	1.514	Gunshot, gunfire
e76fqQlZbwI_30000	2.615	5.883	Gunshot, gunfire
e76fqQlZbwI_30000	5.998	7.42	Gunshot, gunfire
e76fqQlZbwI_30000	7.603	10.0	Gunshot, gunfire
e7d6FHi67gc_0	0.084	1.061	Gunshot, gunfire
e7d6FHi67gc_0	2.961	3.254	Gunshot, gunfire
e7d6FHi67gc_0	7.277	7.709	Gunshot, gunfire
e7d6FHi67gc_0	8.547	9.735	Gunshot, gunfire
e8bA4RHUYu8_160000	0.0	10.0	Vehicle
e9dTE-fMs6Q_40000	0.929	1.319	Gunshot, gunfire
eAxKzODSDB0_240000	0.91	1.52	Gunshot, gunfire
eBecErlDB8M_29000	0.0	9.191	Vehicle
eBgK73_EWHw_420000	5.529	5.722	Gunshot, gunfire
eBgK73_EWHw_420000	5.839	6.086	Gunshot, gunfire
eBgK73_EWHw_420000	9.227	9.467	Gunshot, gunfire
eBiM8S755gs_220000	1.435	3.872	Gunshot, gunfire
eG_CHAeuu0A_70000	5.056	5.959	Gunshot, gunfire
eGfGYNBHQWA_0	2.283	2.78	Gunshot, gunfire
eGfGYNBHQWA_0	4.534	5.113	Gunshot, gunfire
eKgC1GuzqPE_7000	4.213	4.787	Gunshot, gunfire
eLbs27gWV2k_29000	1.878	2.895	Vehicle
eLe1jmaegR0_160000	5.402	6.071	Gunshot, gunfire
eM95UvV76Jg_30000	0.0	10.0	Vehicle
eMRjpM01jQM_20000	0.618	0.822	Gunshot, gunfire
eMRjpM01jQM_20000	1.29	1.466	Gunshot, gunfire
eMRjpM01jQM_20000	2.376	2.559	Gunshot, gunfire
eMRjpM01jQM_20000	2.736	2.933	Gunshot, gunfire
eMRjpM01jQM_20000	4.447	4.616	Gunshot, gunfire
eMRjpM01jQM_20000	4.956	5.207	Gunshot, gunfire
eMRjpM01jQM_20000	5.682	5.913	Gunshot, gunfire
eMkkbJgzl_4_10000	9.885	10.0	Gunshot, gunfire
eQpcgxQM6Ck_30000	0.0	0.346	Gunshot, gunfire
eQpcgxQM6Ck_30000	0.482	1.121	Gunshot, gunfire
eQpcgxQM6Ck_30000	1.234	1.663	Gunshot, gunfire
eQpcgxQM6Ck_30000	1.836	2.295	Gunshot, gunfire
eQpcgxQM6Ck_30000	2.701	3.16	Gunshot, gunfire
eRPfo95iX9g_30000	0.0	0.205	Gunshot, gunfire
eRPfo95iX9g_30000	1.567	1.866	Gunshot, gunfire
eRPfo95iX9g_30000	3.488	3.717	Gunshot, gunfire
eXQZvZbnxG0_0	0.0	10.0	Vehicle
ebmIrbcirDY_60000	3.173	3.315	Gunshot, gunfire
ebmIrbcirDY_60000	3.465	3.591	Gunshot, gunfire
ebmIrbcirDY_60000	8.142	8.378	Gunshot, gunfire
ebmIrbcirDY_60000	8.691	9.45	Gunshot, gunfire
ebmIrbcirDY_60000	9.591	9.835	Gunshot, gunfire
ec3Mt5LUZxM_30000	2.156	2.569	Gunshot, gunfire
ecrJob5YdNY_280000	0.045	0.828	Gunshot, gunfire
ecrJob5YdNY_280000	5.969	6.292	Gunshot, gunfire
ecrJob5YdNY_280000	6.423	6.67	Gunshot, gunfire
ecrJob5YdNY_280000	6.979	8.004	Gunshot, gunfire
ecrJob5YdNY_280000	8.815	10.0	Gunshot, gunfire
ee-iCgkXQQU_70000	0.0	10.0	Vehicle
eeOVaF6Iam4_10000	2.773	3.562	Gunshot, gunfire
eejJuwReHV0_30000	0.629	1.097	Gunshot, gunfire
eejJuwReHV0_30000	6.142	7.025	Gunshot, gunfire
eejJuwReHV0_30000	7.131	8.018	Gunshot, gunfire
eejJuwReHV0_30000	8.263	10.0	Gunshot, gunfire
efftk-hZrNI_3000	1.657	2.021	Gunshot, gunfire
elE6dZMSfmA_110000	0.0	10.0	Vehicle
elvTU_c3LTQ_320000	9.148	10.0	Gunshot, gunfire
emcwIro6Ldk_120000	7.532	7.786	Gunshot, gunfire
emcwIro6Ldk_120000	8.93	9.192	Gunshot, gunfire
esLf6DPp3DE_470000	0.743	1.293	Gunshot, gunfire
esLf6DPp3DE_470000	4.136	4.507	Gunshot, gunfire
esLf6DPp3DE_470000	4.994	5.391	Gunshot, gunfire
esLf6DPp3DE_470000	5.583	6.044	Gunshot, gunfire
esZ5GzTzJ0w_30000	6.276	6.992	Gunshot, gunfire
euKirtPGIUE_30000	2.431	2.821	Gunshot, gunfire
euKirtPGIUE_30000	3.44	3.888	Gunshot, gunfire
euKirtPGIUE_30000	4.954	5.424	Gunshot, gunfire
euKirtPGIUE_30000	6.067	6.697	Gunshot, gunfire
evA6QXGF_eg_30000	8.137	10.0	Vehicle
ewGFIK0RQzw_190000	0.866	1.449	Gunshot, gunfire
ezLYckNJZWk_0	0.351	8.803	Vehicle
f3WpHMYj8Yw_0	6.439	8.253	Gunshot, gunfire
f5IyeXs4zbs_170000	7.142	8.449	Gunshot, gunfire
f60shKKRYIc_560000	6.388	6.825	Gunshot, gunfire
f60shKKRYIc_560000	7.419	8.315	Gunshot, gunfire
f60shKKRYIc_560000	9.255	9.564	Gunshot, gunfire
f8657thiNi4_10000	5.937	7.788	Gunshot, gunfire
f8657thiNi4_10000	8.495	8.879	Gunshot, gunfire
f8657thiNi4_10000	9.044	9.375	Gunshot, gunfire
f8657thiNi4_10000	9.639	10.0	Gunshot, gunfire
f8qi5dI8vks_190000	0.024	0.189	Gunshot, gunfire
f8qi5dI8vks_190000	9.598	10.0	Gunshot, gunfire
fCalk63dY6E_7000	7.583	7.997	Gunshot, gunfire
fDI9K2bsIkE_390000	2.423	2.799	Gunshot, gunfire
fDI9K2bsIkE_390000	3.958	4.334	Gunshot, gunfire
fDI9K2bsIkE_390000	5.192	5.576	Gunshot, gunfire
fDI9K2bsIkE_390000	5.689	6.2	Gunshot, gunfire
fDI9K2bsIkE_390000	6.561	6.915	Gunshot, gunfire
fDI9K2bsIkE_390000	7.065	7.344	Gunshot, gunfire
fDI9K2bsIkE_390000	7.442	7.72	Gunshot, gunfire
fDI9K2bsIkE_390000	9.601	9.797	Gunshot, gunfire
fFLVY6gqyLQ_110000	0.0	10.0	Vehicle
fHrn_Qd4nGc_160000	3.687	4.455	Gunshot, gunfire
fHrn_Qd4nGc_160000	5.978	7.458	Gunshot, gunfire
fLRJkc64aik_100000	4.394	4.953	Gunshot, gunfire
fLydx703Zoo_30000	9.851	10.0	Gunshot, gunfire
fMiAnEYgoBI_130000	0.0	10.0	Vehicle
fN6KEvFL5RE_50000	3.326	3.544	Gunshot, gunfire
fN6KEvFL5RE_50000	4.018	4.146	Gunshot, gunfire
fN6KEvFL5RE_50000	4.304	4.477	Gunshot, gunfire
fN6KEvFL5RE_50000	4.635	4.786	Gunshot, gunfire
fN6KEvFL5RE_50000	5.019	5.184	Gunshot, gunfire
fN6KEvFL5RE_50000	5.32	5.5	Gunshot, gunfire
fN6KEvFL5RE_50000	5.651	5.771	Gunshot, gunfire
fN6KEvFL5RE_50000	5.899	6.065	Gunshot, gunfire
fN6KEvFL5RE_50000	6.17	6.351	Gunshot, gunfire
fN6KEvFL5RE_50000	6.464	6.622	Gunshot, gunfire
fN6KEvFL5RE_50000	6.734	6.915	Gunshot, gunfire
fN6KEvFL5RE_50000	7.028	7.224	Gunshot, gunfire
fN6KEvFL5RE_50000	7.412	7.682	Gunshot, gunfire
fN6KEvFL5RE_50000	8.458	8.781	Gunshot, gunfire
fPwRhtNZ7Hg_300000	0.835	2.777	Gunshot, gunfire
fPwRhtNZ7Hg_300000	4.439	5.124	Gunshot, gunfire
fPwRhtNZ7Hg_300000	5.372	6.403	Gunshot, gunfire
fPwRhtNZ7Hg_300000	6.704	7.968	Gunshot, gunfire
fPwRhtNZ7Hg_300000	9.029	10.0	Gunshot, gunfire
fRJwStp0Dlg_90000	0.0	10.0	Vehicle
fSc1C45e7SI_220000	1.472	1.764	Gunshot, gunfire
fSc1C45e7SI_220000	1.85	2.157	Gunshot, gunfire
fSc1C45e7SI_220000	2.26	2.614	Gunshot, gunfire
fSc1C45e7SI_220000	3.63	3.803	Gunshot, gunfire
fSc1C45e7SI_220000	3.882	4.205	Gunshot, gunfire
fSc1C45e7SI_220000	4.323	4.646	Gunshot, gunfire
fSc1C45e7SI_220000	4.819	5.22	Gunshot, gunfire
fUOyagIW4M4_3000	0.324	0.861	Gunshot, gunfire
fZ0cCZTogMs_13000	0.696	1.269	Gunshot, gunfire
fZ6gFOrZeaM_0	5.89	7.457	Vehicle
fZmQKyQiMx0_30000	0.707	1.573	Gunshot, gunfire
fZmQKyQiMx0_30000	1.708	2.513	Gunshot, gunfire
f_cDS9g1q5w_500000	1.153	1.991	Gunshot, gunfire
fcSADnxqKjY_30000	1.78	1.961	Gunshot, gunfire
fd6d4maifOQ_0	0.024	9.866	Vehicle
fdD2UwvJdC4_30000	3.669	10.0	Vehicle
feb7Xqd_Eng_0	2.57	3.304	Gunshot, gunfire
fezyRiUr4zE_310000	6.236	7.243	Gunshot, gunfire
fff9qx9E3Pw_170000	3.271	3.758	Gunshot, gunfire
fff9qx9E3Pw_170000	6.894	7.373	Gunshot, gunfire
fff9qx9E3Pw_170000	7.771	8.251	Gunshot, gunfire
fff9qx9E3Pw_170000	9.039	9.583	Gunshot, gunfire
fvmaaTcmAFo_100000	0.008	10.0	Vehicle
fwVABP6ZR1E_0	8.857	9.491	Gunshot, gunfire
fyBvom7A_EE_390000	0.0	6.071	Vehicle
g07SUzm_Diw_150000	2.443	2.815	Gunshot, gunfire
g07SUzm_Diw_150000	3.021	3.412	Gunshot, gunfire
g07SUzm_Diw_150000	5.577	6.443	Gunshot, gunfire
g07SUzm_Diw_150000	7.034	7.454	Gunshot, gunfire
g07SUzm_Diw_150000	7.598	8.093	Gunshot, gunfire
g1j3aEwz-Vw_30000	5.982	6.403	Gunshot, gunfire
gFplTd9xtdE_30000	1.925	3.412	Gunshot, gunfire
gK7UTcPH1ko_10000	0.0	10.0	Vehicle
gOySt_1mq-k_0	3.952	4.812	Gunshot, gunfire
gRj6ppdgLvc_0	0.704	1.11	Gunshot, gunfire
gRj6ppdgLvc_0	1.224	1.923	Gunshot, gunfire
gRj6ppdgLvc_0	8.543	10.0	Gunshot, gunfire
gSINM-CyAgc_30000	0.119	0.379	Gunshot, gunfire
gTRS_7sIHbg_150000	1.053	1.594	Gunshot, gunfire
gTRS_7sIHbg_150000	1.787	2.0	Gunshot, gunfire
gTRS_7sIHbg_150000	2.744	2.986	Gunshot, gunfire
gTRS_7sIHbg_150000	6.029	6.29	Gunshot, gunfire
gaKFdqwdDWI_180000	6.024	7.669	Gunshot, gunfire
gcDZQ3bI8jc_60000	4.934	5.327	Gunshot, gunfire
gchN-pVClAQ_10000	8.232	8.809	Gunshot, gunfire
gd8V7gK5aG8_30000	3.124	4.127	Gunshot, gunfire
geELqO1htPI_30000	0.0	10.0	Gunshot, gunfire
gg1o62KWWjU_70000	2.152	2.71	Gunshot, gunfire
ghUkE-bWuBc_350000	6.132	10.0	Vehicle
ghaAzCdX66k_80000	5.498	10.0	Vehicle
gir_RBveJXA_0	7.304	7.536	Gunshot, gunfire
gir_RBveJXA_0	8.077	8.232	Gunshot, gunfire
gir_RBveJXA_0	9.266	9.44	Gunshot, gunfire
